,X,Y,Diff,Target
636,0.6973177,0.7393923,0.4023097,0
637,0.74750966,0.79853183,0.34622166,0
638,0.70278996,0.747031,0.2454603,0
639,0.71251774,0.7583835,0.42409208,0
640,0.722331,0.7694918,0.29443341,0
641,0.67265904,0.7100448,0.44520977,0
642,0.6891258,0.72900325,0.49398506,0
643,0.71082515,0.75473666,0.41180116,0
644,0.68055856,0.7197245,0.5723853,0
645,0.7076531,0.75124395,0.3478004,0
646,0.74107647,0.7906977,0.3146561,0
647,0.6941084,0.73608464,0.35878178,0
648,0.7382267,0.78692186,0.3070179,0
649,0.75759715,0.80806303,0.35737658,0
650,0.76370007,0.81766194,0.3821956,0
651,0.70299387,0.74853843,0.47111508,0
652,0.7064884,0.75276524,0.45458725,0
653,0.7048271,0.7487979,0.29320884,0
654,0.77697265,0.8309053,0.41812363,0
655,0.71411854,0.759634,0.3856,0
656,0.68283254,0.7220337,0.4311294,0
657,0.7280799,0.7746635,0.37208953,0
658,0.709457,0.7524173,0.37793645,0
659,0.7321446,0.78299403,0.32204464,0
660,0.70044047,0.7409575,0.5184462,1
661,0.7243204,0.77429384,0.30258942,0
662,0.70079774,0.7450187,0.3448417,0
663,0.73437583,0.78353685,0.41197363,0
664,0.73165953,0.77913505,0.3325154,0
665,0.70504314,0.7479924,0.3750528,0
666,0.7033275,0.7464164,0.40745807,0
667,0.70280164,0.74627084,0.42911097,0
668,0.7071148,0.75116336,0.34130013,0
669,0.7277079,0.77838975,0.41622362,0
670,0.7427521,0.7920268,0.47195858,0
671,0.7452404,0.7977077,0.31325603,0
672,0.738206,0.78944665,0.34857216,0
673,0.71540934,0.7605467,0.28098476,0
674,0.7676736,0.8221863,0.41529813,0
675,0.7415513,0.79265726,0.32887274,0
676,0.6974624,0.73644376,0.48141384,0
677,0.6884687,0.7320329,0.6230885,0
678,0.6852419,0.7229743,0.4725317,0
679,0.7105671,0.75876087,0.38315877,0
680,0.6968279,0.7376228,0.6824834,1
681,0.72917116,0.77539426,0.3799569,0
682,0.7075377,0.7516427,0.3159142,0
683,0.73277384,0.784063,0.3320803,0
684,0.76017106,0.815002,0.5885864,1
685,0.767826,0.82000744,0.57322216,1
686,0.73484695,0.7845126,0.3252288,0
687,0.7430112,0.7939655,0.36468098,0
688,0.6948681,0.73849016,0.47764668,0
689,0.7343612,0.78335726,0.26680318,0
690,0.7463071,0.79836905,0.35619172,0
691,0.73449475,0.78319776,0.42557365,0
692,0.6998438,0.7424075,0.28593564,0
693,0.6911042,0.73006535,0.51663506,0
694,0.76669294,0.82113206,0.3844266,0
695,0.70794976,0.7546412,0.2741537,0
696,0.71905434,0.7672911,0.3316404,0
697,0.72059906,0.76723146,0.36508164,0
698,0.6827129,0.72241426,0.5508103,0
699,0.71138805,0.7590356,0.27094626,0
700,0.7629731,0.8184295,0.5665438,0
701,0.7305152,0.7782079,0.26523378,0
702,0.7241193,0.7739741,0.4296607,1
703,0.71715134,0.765386,0.34834653,0
704,0.7600159,0.8130451,0.3585013,0
705,0.68813676,0.72597,0.5253235,0
706,0.7172351,0.76436424,0.24909538,0
707,0.73180413,0.7829485,0.75913376,1
708,0.6861358,0.7248685,0.47629577,0
709,0.7636376,0.81712925,0.29561052,0
710,0.69402355,0.73864347,0.5247055,0
711,0.7132832,0.7618383,0.42448872,0
712,0.69814646,0.74048895,0.40629724,0
713,0.6992146,0.7428984,0.4089377,0
714,0.76149446,0.8176608,0.6073586,0
715,0.76384926,0.81811845,0.3678403,0
716,0.7070293,0.7512825,0.34868655,0
717,0.7586703,0.814024,0.8630397,1
718,0.68048143,0.7203993,0.6270583,1
719,0.6612079,0.69538707,0.4564676,0
720,0.6738562,0.7093613,0.6288635,0
721,0.70783776,0.75421095,0.43381977,0
722,0.6804628,0.7193176,0.5489082,0
723,0.71470314,0.76228523,0.33237645,0
724,0.75725234,0.8111686,0.23831181,0
725,0.7532157,0.80660695,0.37634742,0
726,0.70118874,0.7447802,0.46226758,0
727,0.76961654,0.82491106,0.36097407,0
728,0.7107276,0.7562099,0.25995624,0
729,0.7626776,0.8178688,0.32893875,0
730,0.7674572,0.8211016,0.38014975,0
731,0.7069795,0.7513773,0.39820176,0
732,0.72143114,0.76944786,0.30457032,0
733,0.6999939,0.743261,0.6252018,1
734,0.69451994,0.7357247,0.40029505,0
735,0.7196804,0.7674288,0.36573684,0
736,0.7607664,0.8155827,0.30855167,0
737,0.7008882,0.7431172,0.3418567,0
738,0.75027317,0.8046339,0.8332765,1
739,0.6918674,0.7312335,0.42752376,0
740,0.7230039,0.7691584,0.43885306,0
741,0.75110126,0.8044063,0.30534106,0
742,0.7515082,0.80480736,0.4956496,0
743,0.68712145,0.7241342,0.444815,0
744,0.73522216,0.7840536,0.30856317,0
745,0.7265183,0.77486,0.22857343,0
746,0.7082142,0.7559181,0.3978512,0
747,0.65662926,0.68881655,0.48372713,0
748,0.6563998,0.69062734,0.59231097,0
749,0.7669428,0.82118094,0.2805374,0
750,0.68061763,0.7183436,0.56149817,0
751,0.75337833,0.8077423,0.38082814,0
752,0.7357468,0.7834697,0.33607954,0
753,0.74528205,0.7970931,0.26885352,0
754,0.68913287,0.73023045,0.39062846,0
755,0.73795366,0.78845835,0.5027051,0
756,0.70805585,0.7534129,0.35528457,0
757,0.7249764,0.76989704,0.46665633,0
758,0.71175355,0.7606065,0.5546104,0
759,0.70895493,0.75480103,0.45974925,0
760,0.7115418,0.75519866,0.34960753,0
761,0.75259286,0.806332,0.44489214,0
762,0.7209796,0.76709086,0.38756534,0
763,0.73378074,0.7848937,0.39484695,0
764,0.74356484,0.79847336,0.86145043,1
765,0.705143,0.75240034,0.4824775,0
766,0.6898549,0.72884613,0.512413,0
767,0.72881275,0.7773782,0.30428296,0
768,0.7276985,0.7752979,0.3298801,0
769,0.7520975,0.80382895,0.4853469,1
770,0.6857766,0.7271566,0.6029242,1
771,0.7494053,0.7991774,0.3269121,0
772,0.71782345,0.7647724,0.30179775,0
773,0.69312304,0.7338424,0.74188954,1
774,0.77828586,0.83388567,0.3336761,0
775,0.72401106,0.7715298,0.22665647,0
776,0.7150366,0.76175475,0.30167213,0
777,0.72739154,0.77672017,0.28549987,0
778,0.7191108,0.76498276,0.46240452,0
779,0.7432512,0.7952698,0.459983,1
780,0.720104,0.7687923,0.34114483,0
781,0.69929934,0.7414735,0.34820616,0
782,0.7219224,0.76822317,0.2573156,0
783,0.684689,0.72744894,0.5030304,0
784,0.6904869,0.7325337,0.668733,0
785,0.7065321,0.7504646,0.39920136,0
786,0.76947904,0.8235057,0.4509405,0
787,0.76391166,0.819724,0.332752,0
788,0.69616663,0.7373269,0.30085048,0
789,0.7162132,0.76348484,0.3058001,0
790,0.733749,0.78482115,0.5389057,0
791,0.704846,0.75078493,0.48135054,0
792,0.69520295,0.73790455,0.49101186,0
793,0.7054625,0.7507507,0.26028407,0
794,0.69615185,0.7379914,0.3558984,0
795,0.6904369,0.72896,0.5536235,0
796,0.691174,0.73116827,0.34862107,0
797,0.68240845,0.7178865,0.60273707,0
798,0.7040666,0.74683964,0.4758229,0
799,0.72009254,0.7690179,0.57121074,1
800,0.7284188,0.7777266,0.52110857,1
801,0.7084213,0.75110817,0.40947294,0
802,0.7730427,0.8276528,0.3987119,0
803,0.74339,0.7970045,0.36512432,0
804,0.722922,0.771186,0.28410003,0
805,0.68910086,0.72968197,0.36478624,0
806,0.6875649,0.72862667,0.33182257,0
807,0.7212926,0.7710594,0.37631086,0
808,0.7148427,0.7604235,0.3615629,0
809,0.7028242,0.74707705,0.5381707,0
810,0.7095552,0.75382423,0.34593657,0
811,0.7161548,0.7631786,0.31640336,0
812,0.70057476,0.7457315,0.32951036,0
813,0.7223979,0.77289265,0.42496473,0
814,0.7064801,0.7543539,0.5628801,0
815,0.6881217,0.7324452,0.92151624,1
816,0.7021018,0.74342006,0.5399443,1
817,0.7211941,0.7645593,0.64661294,1
818,0.7135867,0.7575539,0.28029883,0
819,0.69817835,0.7417972,0.53415465,0
820,0.73342395,0.7861833,0.5466643,0
821,0.7400975,0.7901375,0.5006183,0
822,0.7067229,0.75252175,0.3284339,0
823,0.76042324,0.8141178,0.29742217,0
824,0.73665094,0.7863342,0.34069115,0
825,0.6891789,0.7299538,0.45308074,0
826,0.70976514,0.75600225,0.5555473,0
827,0.67720956,0.71695995,0.4672468,0
828,0.6698838,0.7057516,0.5126873,0
829,0.7362242,0.7864508,0.38420603,0
830,0.69428337,0.736155,0.44136855,0
831,0.70379263,0.7473,0.36343828,0
832,0.6991592,0.74065983,0.3829036,0
833,0.72039783,0.7680574,0.24407902,0
834,0.7263177,0.77316046,0.42562515,0
835,0.74178463,0.792688,0.6403039,1
836,0.7209465,0.76555383,0.4328411,0
837,0.68646085,0.7250551,0.66037744,1
838,0.73289305,0.7825946,0.24867013,0
839,0.70241815,0.74886435,0.49784833,0
840,0.7418392,0.7937066,0.30505067,0
841,0.68886,0.73049635,0.38250685,0
842,0.7249864,0.7727782,0.2076209,0
843,0.73127484,0.7778071,0.40136173,0
844,0.68709016,0.7275947,0.37623706,0
845,0.7172691,0.76200026,0.35149014,0
846,0.6916541,0.73070484,0.5019875,0
847,0.71250236,0.75974554,0.53183466,1
848,0.73940426,0.79015213,0.39440906,0
849,0.72492754,0.77390563,0.35445887,0
850,0.69641674,0.7376193,0.5494154,0
851,0.68844765,0.7290904,0.5342235,0
852,0.69555664,0.7383176,0.32474467,0
853,0.69910836,0.74233985,0.33362144,0
854,0.7042146,0.74727577,0.4301075,1
855,0.70889354,0.75111,0.46981636,0
856,0.7041996,0.74904084,0.48488545,0
857,0.7342533,0.785204,0.3483806,0
858,0.70748556,0.75228065,0.3134511,0
859,0.73086387,0.78132266,0.40032628,0
860,0.69663805,0.73744094,0.4473929,0
861,0.70799327,0.75325984,0.42025802,0
862,0.7146765,0.7617647,0.32684773,0
863,0.7076937,0.7511694,0.41652873,0
864,0.68484557,0.7259511,0.50784993,0
865,0.7254815,0.77565306,0.3816967,0
866,0.7604507,0.81622815,0.90572757,1
867,0.7231658,0.77270716,0.43079925,1
868,0.7185364,0.7640154,0.41059923,0
869,0.73425335,0.78323644,0.35265645,0
870,0.7015916,0.7450955,0.30123284,0
871,0.74075145,0.79154754,0.27960294,0
872,0.72368056,0.77184606,0.4470631,0
873,0.75514334,0.8069519,0.32755092,0
874,0.7573728,0.8090799,0.32797837,0
875,0.70340264,0.7469209,0.34457877,0
876,0.6912842,0.73271835,0.33682355,0
877,0.7504552,0.80218244,0.32395113,0
878,0.69919974,0.7415195,0.27871597,0
879,0.74727166,0.7991535,0.3391612,0
880,0.7647326,0.81888,0.42838207,0
881,0.7023636,0.74699914,0.27107134,0
882,0.7344008,0.7829927,0.30299878,0
883,0.6944824,0.73816013,0.4287871,0
884,0.72592515,0.7732747,0.5822344,1
885,0.7043622,0.7473306,0.41696447,0
886,0.72195596,0.77167803,0.50113237,1
887,0.7022709,0.7452707,0.4122738,0
888,0.72294116,0.77197987,0.29216957,0
889,0.71175826,0.75768423,0.58472514,1
890,0.70965827,0.75659543,0.33909416,0
891,0.7252328,0.7716386,0.3773653,0
892,0.7083973,0.7543523,0.3603573,0
893,0.7080579,0.7514645,0.36676782,0
894,0.70743036,0.75346255,0.32198673,0
895,0.695084,0.7385223,0.5844572,0
896,0.69489163,0.7387184,0.6409355,1
897,0.7139786,0.76279676,0.961173,1
898,0.7418681,0.7938599,0.24263276,0
899,0.7946319,0.85187197,0.46817714,0
900,0.6666311,0.7013728,0.39970565,0
901,0.747272,0.80069005,0.3660835,0
902,0.7110516,0.7547608,0.3639811,0
903,0.7650624,0.81988883,0.41391543,0
904,0.7137314,0.7589283,0.43796924,0
905,0.70067424,0.7426411,0.3718891,0
906,0.7556685,0.80800843,0.2931805,0
907,0.69336957,0.73403883,0.34130505,0
908,0.7166346,0.76292115,0.30484805,0
909,0.7069995,0.75466794,0.37883636,0
910,0.6872381,0.728829,0.49634236,0
911,0.74749535,0.80130374,0.3936348,0
912,0.74899006,0.8012706,0.40830085,0
913,0.7031145,0.74679035,0.5641369,1
914,0.77613705,0.8298759,0.44043073,0
915,0.72509044,0.7701274,0.45630118,0
916,0.68862087,0.7296985,0.49358448,0
917,0.77244973,0.8264036,0.33712256,0
918,0.6965392,0.73852766,0.3636855,0
919,0.69012076,0.73142505,0.3710741,0
920,0.713233,0.7602032,0.45277488,0
921,0.7614645,0.8151422,0.4225514,0
922,0.7262566,0.7732626,0.532711,1
923,0.72818255,0.7769767,0.32012585,0
924,0.71285814,0.75995785,0.34512484,0
925,0.7241873,0.7722718,0.14533667,0
926,0.7376748,0.7887344,0.35313785,0
927,0.7341261,0.78181803,0.29184276,0
928,0.7038541,0.7503384,0.63516736,0
929,0.7249918,0.7728573,0.57442534,1
930,0.71645385,0.7638663,0.29487133,0
931,0.7271211,0.7787694,0.6229032,0
932,0.6995567,0.74215925,0.2741061,0
933,0.6944049,0.73522127,0.35187006,0
934,0.7439824,0.7952157,0.33398476,0
935,0.73143584,0.78047746,0.3538859,0
936,0.7069441,0.75040126,0.22717835,0
937,0.7327712,0.784995,0.4168371,0
938,0.72006243,0.7699769,0.4162961,0
939,0.7381974,0.789023,0.28815153,0
940,0.7341144,0.7855452,0.3962896,0
941,0.7566813,0.8100028,0.34009773,0
942,0.72406733,0.76999676,0.34624463,0
943,0.6989148,0.74106556,0.43447435,0
944,0.69508594,0.7357898,0.35592884,0
945,0.73374873,0.78342444,0.210994,0
946,0.70666605,0.75334764,0.5784154,0
947,0.76261765,0.81483036,0.32778412,0
948,0.7294572,0.78054494,0.3947782,0
949,0.7447101,0.7971607,0.49515986,0
950,0.7477093,0.80120957,0.24918768,0
951,0.75278914,0.8056098,0.31689355,0
952,0.7197687,0.7653479,0.42713714,0
953,0.71285826,0.75789297,0.29056418,0
954,0.69250375,0.7339313,0.32714498,0
955,0.7235381,0.7742407,0.75180554,0
956,0.7542812,0.8066287,0.3250594,0
957,0.7337362,0.7847329,0.61564577,1
958,0.6532385,0.6857301,0.76655465,0
959,0.764681,0.8186192,0.3571226,0
960,0.689431,0.73009086,0.46407923,0
961,0.7368286,0.78719294,0.24521817,0
962,0.78346986,0.8401288,0.42883945,0
963,0.7125781,0.7579069,0.30717066,0
964,0.7072117,0.7518309,0.4234745,0
965,0.6874207,0.7283112,0.6954954,0
966,0.68837714,0.7292859,0.35274774,0
967,0.73505783,0.78486234,0.2091552,0
968,0.7177945,0.7657681,0.446969,0
969,0.7152683,0.76124763,0.27733696,0
970,0.73050153,0.78067726,0.4529263,0
971,0.7557935,0.8075166,0.30772257,0
972,0.70197314,0.7466477,0.33680657,0
973,0.7161695,0.76073694,0.30930156,0
974,0.7383918,0.7913516,0.36325386,0
975,0.7299096,0.77626497,0.39878628,0
976,0.7798619,0.8357057,0.65419304,1
977,0.7169197,0.7634218,0.2328496,0
978,0.70931804,0.7573665,0.36075494,0
979,0.7055716,0.74946517,0.24607794,0
980,0.6671895,0.70166326,0.6235968,1
981,0.7391388,0.7912744,0.33499548,0
982,0.77306706,0.82969475,0.4602976,0
983,0.71745026,0.7640129,0.44976354,0
984,0.7163404,0.76343286,0.37391838,0
985,0.73511726,0.7838556,0.39125115,0
986,0.73809344,0.78728724,0.37540773,0
987,0.6909277,0.73299855,0.37429002,0
988,0.6807524,0.7200972,0.5906092,0
989,0.703586,0.7467037,0.3089643,0
990,0.7174338,0.76428336,0.4489567,0
991,0.7077783,0.7528514,0.33109182,0
992,0.7089449,0.7541726,0.39812514,0
993,0.7124338,0.75675976,0.37352455,0
994,0.752673,0.8054532,0.29205742,0
995,0.7753069,0.8299259,0.44801125,0
996,0.7103508,0.7555454,0.38800675,0
997,0.70262384,0.7463954,0.28561303,0
998,0.7622208,0.81583434,0.3211767,0
999,0.7132443,0.7603315,0.51511174,0
1000,0.69356877,0.7368052,0.544607,0
1001,0.7025946,0.74806887,0.398262,0
1002,0.70402056,0.7467174,0.3869348,0
1003,0.7028883,0.7486403,0.6429594,1
1004,0.68509406,0.7227313,0.41607815,0
1005,0.7026801,0.7461127,0.2701907,0
1006,0.71791375,0.7648929,0.1985984,0
1007,0.7191717,0.767371,0.58710366,1
1008,0.73882717,0.78855985,0.26057515,0
1009,0.69365287,0.7343118,0.39008826,0
1010,0.7492349,0.80088615,0.2922693,0
1011,0.7521585,0.8027852,0.29082838,0
1012,0.7741187,0.8297529,0.51275164,0
1013,0.7521166,0.80413216,0.38647076,0
1014,0.7207641,0.7671827,0.30436185,0
1015,0.7373902,0.78699833,0.49665493,0
1016,0.68662244,0.72560036,0.3823265,0
1017,0.6987392,0.7422329,0.33507094,0
1018,0.686185,0.72312176,0.44300768,0
1019,0.73305804,0.7827154,0.31025726,0
1020,0.72463936,0.77353,0.41852754,0
1021,0.7160691,0.76188236,0.6016457,1
1022,0.71999806,0.7684701,0.553379,1
1023,0.7701684,0.824697,0.2927816,0
1024,0.7317605,0.7807959,0.26917765,0
1025,0.70435077,0.74701965,0.48611218,0
1026,0.70380324,0.74801093,0.41678497,0
1027,0.70445436,0.7475598,0.38962594,0
1028,0.7368219,0.78473336,0.34910715,0
1029,0.69242865,0.73122746,0.6813442,0
1030,0.7439206,0.79602873,0.35787162,0
1031,0.7213216,0.76819456,0.27238816,0
1032,0.71191937,0.75769687,0.22637606,0
1033,0.7643149,0.81832844,0.32054457,0
1034,0.744421,0.7937998,0.40756837,0
1035,0.7073603,0.751937,0.2913303,0
1036,0.75207555,0.80646384,0.39371276,0
1037,0.75480837,0.80760396,0.30525324,0
1038,0.6931933,0.73262393,0.38577795,0
1039,0.70547885,0.74984175,0.20981976,0
1040,0.6728285,0.7098633,0.4653473,0
1041,0.71259123,0.7583766,0.2580289,0
1042,0.796523,0.8538807,0.5114004,0
1043,0.6855859,0.7234861,0.7347563,0
1044,0.7008366,0.7410404,0.6591525,1
1045,0.7330412,0.7807592,0.31993872,0
1046,0.7150719,0.7620215,0.40099257,0
1047,0.7546138,0.80758476,0.31414732,0
1048,0.70894253,0.75659513,0.44627973,0
1049,0.71148115,0.7564233,0.23492363,0
1050,0.7099817,0.75291115,0.428929,0
1051,0.6588977,0.6917111,0.5261052,0
1052,0.7597561,0.8135411,0.33151883,0
1053,0.7101848,0.75587624,0.48596224,0
1054,0.7305993,0.7827188,0.51570255,0
1055,0.6904262,0.72958183,0.43540427,0
1056,0.69189507,0.734556,0.34069738,0
1057,0.698578,0.7409507,0.29215947,0
1058,0.7326771,0.7810433,0.43115413,0
1059,0.7555262,0.8100997,0.39802766,0
1060,0.6943277,0.7383313,0.4043474,0
1061,0.70828027,0.75160867,0.33425093,0
1062,0.7101377,0.7549165,0.2591271,0
1063,0.72778416,0.77532023,0.25227928,0
1064,0.7537124,0.80714864,0.292,0
1065,0.72190124,0.76883,0.44891432,0
1066,0.6690701,0.70447916,0.4606048,0
1067,0.7459298,0.7981792,0.375801,0
1068,0.7193065,0.76648617,0.45210767,0
1069,0.7254894,0.77377844,0.24485545,0
1070,0.761876,0.8180586,0.54416966,0
1071,0.72219414,0.7691671,0.34103888,0
1072,0.6930736,0.7353403,0.42479524,0
1073,0.7125869,0.7613067,0.41356283,0
1074,0.7245293,0.77371776,0.33570814,0
1075,0.6947991,0.7360825,0.35825568,0
1076,0.7196171,0.7697269,0.56109214,1
1077,0.69434196,0.73648155,0.6068999,0
1078,0.686686,0.7265199,0.43400353,0
1079,0.68936306,0.73038167,0.3531111,0
1080,0.7039234,0.74811155,0.33254433,0
1081,0.69362724,0.7352499,0.45576423,0
1082,0.7014261,0.74668825,0.42897725,0
1083,0.700227,0.74281996,0.3233323,0
1084,0.69260603,0.73490244,0.4121572,0
1085,0.6957849,0.7372675,0.32508776,0
1086,0.6885721,0.7292931,0.3414895,0
1087,0.71912223,0.7673119,0.3725321,0
1088,0.7350899,0.7852424,0.6434225,1
1089,0.732591,0.7820154,0.27344882,0
1090,0.7260423,0.7738327,0.30182847,0
1091,0.6786768,0.71744144,0.4781567,0
1092,0.70300615,0.7453148,0.2963762,0
1093,0.7253812,0.771349,0.33273825,0
1094,0.69548815,0.7374537,0.46167472,0
1095,0.7190233,0.766359,0.22834305,0
1096,0.7198055,0.765091,0.33673027,0
1097,0.7210661,0.7699807,0.39016876,0
1098,0.6993103,0.743332,0.3289131,0
1099,0.7149749,0.7615839,0.2935042,0
1100,0.71548593,0.759162,0.40247017,0
1101,0.7041377,0.74875486,0.40766925,0
1102,0.7098185,0.75339234,0.32827774,0
1103,0.7459612,0.7992923,0.57295114,0
1104,0.7219396,0.76945835,0.3269181,0
1105,0.70283467,0.7502022,0.6036814,0
1106,0.7013225,0.74570674,0.42383748,0
1107,0.69137454,0.73126584,0.29042277,0
1108,0.70780045,0.75302434,0.46457922,0
1109,0.6646459,0.6984475,0.45089296,0
1110,0.76683575,0.82201767,0.34929186,0
1111,0.690818,0.7303664,0.36479002,0
1112,0.73610806,0.78689605,0.33105302,0
1113,0.7029456,0.7495732,0.6128623,1
1114,0.70747936,0.7503123,0.3787475,0
1115,0.7138378,0.7624799,0.5034255,0
1116,0.7292055,0.77879256,0.5166476,0
1117,0.71197975,0.75650465,0.27418727,0
1118,0.716404,0.76145047,0.40459007,0
1119,0.69953746,0.7410167,0.31998432,0
1120,0.76605415,0.8186685,0.36931542,0
1121,0.6692089,0.7023528,0.6051834,0
1122,0.7754454,0.8324791,0.4107483,0
1123,0.69361925,0.7321317,0.48835638,0
1124,0.7537648,0.8082052,0.32120028,0
1125,0.688995,0.7304392,0.6432994,0
1126,0.7066088,0.7524044,0.42142582,0
1127,0.72126204,0.7719746,0.82691497,0
1128,0.76398253,0.81742346,0.34603047,0
1129,0.7470825,0.8002218,0.7358589,1
1130,0.7424187,0.79586256,0.8126272,1
1131,0.76436466,0.8177575,0.3348105,0
1132,0.7205274,0.77031946,0.386755,0
1133,0.72241795,0.7720978,0.48051998,0
1134,0.7065772,0.75150603,0.34651104,0
1135,0.73634005,0.78836876,0.705556,1
1136,0.68548,0.7252062,0.3578964,0
1137,0.72986317,0.78036827,0.46805748,1
1138,0.72540814,0.7759279,0.96718675,1
1139,0.7028126,0.7440063,0.56092155,1
1140,0.7543422,0.8078176,0.36285308,0
1141,0.68206656,0.71939415,0.38546142,0
1142,0.6572726,0.69059986,0.5723969,0
1143,0.74459755,0.7950149,0.32722,0
1144,0.67138994,0.7083463,0.42797342,0
1145,0.751886,0.80452096,0.30060133,0
1146,0.7127389,0.76147735,0.45524904,0
1147,0.7056266,0.74935913,0.30288365,0
1148,0.7073293,0.75251746,0.38106003,0
1149,0.7454896,0.79827756,0.733008,1
1150,0.7505198,0.8025972,0.28641266,0
1151,0.7102567,0.7566364,0.43491846,0
1152,0.6884395,0.7291967,0.3264083,0
1153,0.6890655,0.7298811,0.49017793,0
1154,0.7290021,0.7807497,0.37840387,0
1155,0.7057409,0.74925375,0.3616127,0
1156,0.7270068,0.7766985,0.26645368,0
1157,0.706286,0.7501265,0.6884711,1
1158,0.7183811,0.7646055,0.31079757,0
1159,0.71915996,0.76486963,0.31865728,0
1160,0.7188189,0.7629942,0.42900804,0
1161,0.7737649,0.82834953,0.36450532,0
1162,0.70729667,0.75047874,0.32751828,0
1163,0.748152,0.80098754,0.45713872,0
1164,0.7188898,0.7643924,0.59041095,1
1165,0.763484,0.8174294,0.43446416,0
1166,0.74472773,0.7947054,0.4745627,0
1167,0.70654213,0.7500683,0.40149468,0
1168,0.68950015,0.7300743,0.4075687,0
1169,0.7048787,0.7491763,0.43172514,0
1170,0.6933428,0.7337127,0.36812967,0
1171,0.72578156,0.77525514,0.4362497,0
1172,0.721542,0.7685638,0.29077503,0
1173,0.69072765,0.7319298,0.33452687,0
1174,0.69726515,0.73935956,0.41686434,0
1175,0.7255169,0.7747696,0.3583866,0
1176,0.72345066,0.7681338,0.4562101,0
1177,0.7237937,0.7723041,0.27142197,0
1178,0.7007145,0.7418372,0.42918262,0
1179,0.702218,0.7453113,0.40117347,0
1180,0.7593959,0.812931,0.3138957,0
1181,0.666651,0.7026544,0.67661434,0
1182,0.7088645,0.75322473,0.36510035,0
1183,0.7460283,0.79740393,0.28936228,0
1184,0.7077942,0.7510633,0.3703714,0
1185,0.7177583,0.76373106,0.27226368,0
1186,0.6888567,0.7299173,0.39726186,0
1187,0.7136731,0.7587532,0.2593082,0
1188,0.6782093,0.71686065,0.40608847,0
1189,0.7427343,0.79288447,0.309928,0
1190,0.69413453,0.7371679,0.42810398,0
1191,0.69983226,0.7409335,0.47312394,0
1192,0.7724571,0.82945585,0.5536026,0
1193,0.7003285,0.74283934,0.29116946,0
1194,0.6856843,0.72566164,0.38183433,0
1195,0.7414732,0.79536587,0.49570993,0
1196,0.70936894,0.75411683,0.30384067,0
1197,0.72356844,0.7718542,0.60547686,1
1198,0.7678086,0.82064575,0.40642616,0
1199,0.7556594,0.80997336,0.23185761,0
1200,0.72644705,0.7742328,0.3497338,0
1201,0.7789537,0.8348469,0.49030992,0
1202,0.72145283,0.7717776,0.33607453,0
1203,0.67798716,0.7144347,0.41204295,0
1204,0.7153585,0.7629845,0.3280774,0
1205,0.7116771,0.75539625,0.38360295,0
1206,0.6761266,0.71723515,0.7202648,0
1207,0.7087445,0.7517762,0.36889437,0
1208,0.7304542,0.7809543,0.70177555,1
1209,0.73115885,0.7785695,0.5019585,1
1210,0.7688495,0.82319367,0.34531087,0
1211,0.7375556,0.78618664,0.34669948,0
1212,0.69922584,0.7415941,0.26821938,0
1213,0.72233623,0.77289546,0.4143635,0
1214,0.7086102,0.75166166,0.32140663,0
1215,0.7028907,0.7472296,0.41226482,0
1216,0.72911304,0.77604085,0.4168733,0
1217,0.7580259,0.81036323,0.52986133,1
1218,0.6620216,0.693209,0.61422914,0
1219,0.7717577,0.8260199,0.5599949,0
1220,0.686847,0.72588986,0.3854185,0
1221,0.7667369,0.8204051,0.38167962,0
1222,0.73452336,0.7844171,0.34950936,0
1223,0.75470024,0.80910975,0.26034442,0
1224,0.70291543,0.7473017,0.29058293,0
1225,0.7330116,0.78127706,0.35151148,0
1226,0.73362595,0.78590965,0.50888085,1
1227,0.7115682,0.7587361,0.48047942,0
1228,0.7060665,0.75053316,0.41969657,0
1229,0.76460004,0.8187222,0.4013727,0
1230,0.7151495,0.76354223,0.38744804,0
1231,0.6939774,0.73567086,0.33044362,0
1232,0.69989216,0.7460403,0.45198524,0
1233,0.6833115,0.72418565,0.46733132,0
1234,0.7292481,0.7808448,0.453368,0
1235,0.7154372,0.76207453,0.26455393,0
1236,0.73635167,0.7874526,0.4740034,0
1237,0.71999013,0.76437,0.431308,0
1238,0.7191915,0.7670377,0.29966545,0
1239,0.7214766,0.76596767,0.44421586,0
1240,0.6980557,0.7427862,0.5014973,0
1241,0.70541716,0.7503658,0.34292334,0
1242,0.71555483,0.7641616,0.4855183,0
1243,0.7057409,0.74925375,0.3616127,0
1244,0.74748975,0.8004772,0.39698994,0
1245,0.7617896,0.8162257,0.31792215,0
1246,0.7302527,0.7804364,0.33971244,0
1247,0.6873274,0.72592926,0.4295434,0
1248,0.7466409,0.79704356,0.26687065,0
1249,0.70513105,0.7480726,0.3931211,0
1250,0.7023143,0.74659383,0.39698738,0
1251,0.7195347,0.7683102,0.39459646,0
1252,0.6829274,0.7211984,0.544262,0
1253,0.75303906,0.806415,0.33739385,0
1254,0.73392415,0.78502935,0.3827973,0
1255,0.70226955,0.7466826,0.41603932,0
1256,0.75879735,0.8122861,0.2609778,0
1257,0.7615942,0.8149309,0.36022198,0
1258,0.7464526,0.7982083,0.33095905,0
1259,0.70367944,0.7460031,0.4911621,0
1260,0.7053,0.7482473,0.3855736,0
1261,0.7443391,0.7965143,0.65730023,1
1262,0.7294072,0.7801811,0.29240125,0
1263,0.69251466,0.73527235,0.34859022,0
